,fire_size,Temp_pre_30,Temp_pre_15,Temp_pre_7,Temp_cont,Wind_pre_30,Wind_pre_15,Wind_pre_7,Wind_cont,Hum_pre_30,Hum_pre_15,Hum_pre_7,Hum_cont,Prec_pre_30,Prec_pre_15,Prec_pre_7,Prec_cont
6631,12031.0,26.22058824,27.05913978,28.05581395,25.055,2.542364532,2.21827957,1.855813953,3.21125,27.41089109,32.3655914,35.0,42.84810127,6.0,6.0,6.0,20.0
6632,60300.0,20.32517385,17.95083333,15.81904762,19.925,2.941827768,3.275789474,3.030827068,2.724561404,42.03220036,43.74377224,46.34108527,39.90350877,10.2,3.6,0.6,4.3
6633,3954.0,21.79568733,21.69756098,21.25833333,15.800271,2.409433962,2.409214092,2.572619048,2.191869919,47.94594595,46.83106267,43.23809524,54.68079096,66.0,54.0,26.0,140.0
6634,3796.0,26.89402778,27.05194444,27.1327381,27.84254144,4.429305556,4.518055556,4.385714286,4.610220994,57.95972222,57.23611111,50.94047619,58.90883978,74.0,3.0,2.0,6.3
6635,7000.0,3.345371429,6.150684932000001,6.867630058,8.163710618,6.098628571,5.670776256,5.726589595,7.180630105,65.29255989999999,63.31969309,56.53179191,56.28627451,38.0,22.0,5.0,148.4
6636,8500.0,18.49329073,19.16978417,19.43137255,15.93385827,3.017589577,2.932846715,3.043564356,3.615258856,59.41355932,61.1641791,62.33673469,63.25205479,31.0,7.0,7.0,27.9
6637,8682.0,16.4994907,16.96260646,17.20897775,17.32734595,6.8846184039999985,6.872276492999999,6.697570994,6.775576274,80.65846372,80.91929422,80.95241651,79.79835432,1816.0,1273.0,481.0,6.0
6638,22890.0,27.02058824,28.38454545,28.72777778,29.22413793,4.825980392,4.930909091,4.598148148,4.603448276,24.06435644,22.81651376,22.92592593,19.17241379,1.5,0.5,0.5,1.0
6639,3600.0,26.71167048,27.23954023,27.94502618,26.8926803,3.383066362,2.789885057,3.034031414,4.138428418,79.68208092,80.80465116,76.96825397,81.82853855,160.7,101.2,23.9,190.5
6640,3500.0,24.54805556,25.8925,25.94107143,23.25805556,4.032777778,4.215277778,3.838095238,4.54625,64.32340426,63.60169492,62.82738095,59.48387097,167.2,39.9,23.2,44.4
6641,3400.0,22.66394984,23.52445141,22.08163265,20.30045147,2.65031348,2.7404388710000003,2.499319728,2.526862302,42.23510972,38.87774295,36.85714286,42.71201814,8.4,2.0,2.0,13.5
6642,3500.0,21.44357977,21.68421053,21.27906977,22.40944882,4.4461738,5.097994987,5.004651163,3.993307087,38.53896104,37.98492462,33.37209302,35.43478261,14.1,5.7,0.3,3.8
6643,7162.0,22.45825545,22.32763975,21.60194805,24.01904762,2.43411215,2.428881988,2.009090909,2.610714286,45.95638629,45.97515528,51.56493506,36.17857143,6.1,5.6,5.6,1.6
6644,14200.0,5.675416667,6.465469613,7.311904762,11.462719300000002,2.952294854,2.8900552489999995,2.7375,3.1427312780000003,54.28876245,55.54624277,47.80921053,50.97782705,4.0,4.0,3.0,2.0
6645,6710.0,10.48,10.48,10.48,10.92643678,3.145,3.145,3.145,3.966666667,54.7,54.7,54.7,60.06896552,1.0,1.0,1.0,1.0
6646,10331.0,12.88567335,13.36494845,12.43444444,18.30776119,3.2967836260000003,3.3973404260000004,3.1448275860000003,3.097553517,47.69501466,52.48404255,70.29885057,52.40184049,26.0,26.0,26.0,19.3
6647,59063.0,13.1363029,14.28831776,14.60185185,18.08038793,3.41714922,3.607476636,2.980555556,3.215250545,50.48106904,53.29906542,59.2037037,56.58951965,14.8,12.0,12.0,25.8
6648,18165.0,25.19624161,25.45096419,28.15146199,25.08888889,3.331677852,3.2556473830000003,2.890643275,3.211111111,33.33020134,32.87327824,30.13450292,50.48148148,2.3,2.3,1.5,0.8
6649,4500.0,19.3258427,19.8220339,23.20606061,16.82492997,3.900561798,4.012146893,3.592121212,3.906162465,39.14606742,32.78531073,27.63030303,44.15966387,15.0,11.6,1.0,42.8
6650,23000.0,7.721834625,10.42216216,12.80223464,15.86258206,6.623385012999999,6.698108108,8.030726257000001,6.154704595,56.40310078,52.34864865,53.24022346,70.62156216,3.6,3.3,3.3,132.6
6651,10000.0,4.4892725030000005,4.871532847,4.3365,12.36358839,5.911467324,6.234306569,4.832,6.692612137,59.67817509,61.81508516,69.885,53.51319261,22.3,0.3,0.3,46.3
6652,26294.0,9.590707351,9.65734072,9.575595238,13.6814147,5.420891365,5.391086351,5.014285714,5.86858345,37.37743733,36.34818942,39.30357143,44.87657784,7.0,7.0,7.0,14.3
6653,20354.0,9.590707351,9.65734072,9.575595238,13.6814147,5.420891365,5.391086351,5.014285714,5.86858345,37.37743733,36.34818942,39.30357143,44.87657784,7.0,7.0,7.0,14.3
6654,24185.0,13.4795082,15.62533693,14.1299435,17.63772049,2.827595628,2.444474394,2.406214689,2.517096336,50.59479016,56.08430233,61.00621118,56.25757576,22.4,21.4,16.1,28.0
6655,4415.1,19.62411348,20.18615752,22.57894737,19.11009174,3.694326241,3.690930788,4.096315789,5.581651376,68.33372922,67.34606205,65.37894737,64.33944954,89.3,10.0,2.8,2.3
6656,5760.0,21.78600823,22.56557377,23.35964912,26.76666667,4.962139918,5.095491803,5.15,5.2779960710000005,52.7954071,54.35802469,54.29824561,49.69061876,44.9,35.0,30.2,19.5
6657,6000.0,-0.260514541,-1.543678161,-1.441276596,4.7361353710000005,5.153803132,4.6277777780000005,4.640425532,6.589956332000001,68.25028441,79.49506903,78.31111111,66.402746,5.7,5.7,0.3,19.6
6658,10388.0,26.96674877,27.05023923,25.53947368,15.54724409,4.525985222,4.700478469,5.289035088,3.952755906,55.50308261,57.37170264,72.90748899,48.90765172,37.8,36.3,36.3,13.6
6659,20100.0,24.29051491,25.66864865,25.72988506,28.22461964,2.505156038,2.197027027,1.744252874,3.07299169,72.2237037,73.76035503,77.53846154,68.13610315,1.1,0.3,0.3,31.0
6660,3108.0,13.27327327,13.33258929,12.47191011,15.69348659,1.7683683680000002,1.5919642859999998,1.224719101,2.655555556,76.24291498,75.18662953,73.12837838,79.9057377,94.7,2.9,0.3,10.4
6661,4867.0,28.24208675,27.96241135,27.95906977,26.82765957,3.305985915,2.911611374,3.063255814,3.4497340430000003,71.3203125,74.39175258,76.09547739,85.66475645,122.0,62.3,47.1,103.3
6662,31360.0,13.92123288,15.3129771,16.83333333,15.00928793,2.951712329,2.789312977,2.528787879,2.70247678,53.71724138,52.84732824,48.25757576,58.28301887,20.0,5.0,5.0,20.0
6663,3300.0,4.174454829,3.902439024,4.447368421,5.0,4.890342679,5.233536585,5.022368421,6.163722397000001,46.12418301,49.97484277,51.53521127,48.11371237,2.8,1.8,1.8,37.3
6664,5000.0,29.25,29.87262873,29.40340909,27.85645933,3.4089838,3.323848238,2.6602272730000003,3.074641148,68.86969697,66.97540984,67.72,74.75142857,9.2,8.9,8.9,207.7
6665,7000.0,28.74911032,28.72438163,28.31538462,27.85511811,4.596263345,4.1123674910000005,3.708461538,4.411058452,70.49288256,71.92932862,74.86153846,78.34968354,11.2,1.0,1.0,113.9
6666,5200.0,28.25670498,28.78763441,28.92528736,28.37795276,3.263984674,3.62311828,3.301724138,3.114435696,79.95174709,77.028125,74.39655172,80.02361111,102.8,51.2,10.2,247.5
6667,3200.0,23.75463918,26.58436214,27.90434783,28.94514768,5.773402062000001,6.111522634,5.83826087,5.7896405920000005,24.78512397,22.09053498,25.00869565,29.80932203,0.8,0.8,0.8,0.8
6668,3420.0,25.81571816,25.71823204,25.54022989,25.11780822,7.355826557999999,7.693370166,8.054022989,6.8032876710000005,65.43631436,65.9558011,67.35632184,70.51506849,8.5,6.0,2.5,26.8
6669,158000.0,23.64650538,24.56103896,24.4893617,20.20833333,3.911021505,4.037922078,4.786702128,3.775,65.80349933,64.87532468,67.35638298,46.125,7.4,6.1,6.1,4.3
6670,10816.0,19.269601100000006,17.73569482,17.14880952,21.603603600000003,2.489133425,2.642779292,2.045238095,2.604504505,32.38376891,36.44414169,34.16071429,40.45945946,0.5,0.5,0.5,6.4
6671,15735.0,19.269601100000006,17.73569482,17.14880952,21.68478261,2.489133425,2.642779292,2.045238095,2.367391304,32.38376891,36.44414169,34.16071429,40.25543478,0.5,0.5,0.5,6.4
6672,3155.0,24.46101695,24.7782516,24.94560669,25.59768786,2.847231638,2.8940298510000004,3.658995816000001,2.58265896,76.90966921,78.3952381,83.11453744,82.56549118,159.0,97.9,81.3,248.8
6673,5100.0,18.3018617,17.89378238,19.01136364,15.98645598,2.934840426,3.1759067360000004,3.671022727,2.631186441,53.13107511,56.84705882,43.34375,69.49473684,41.8,6.7,1.8,55.4
6674,4400.0,-0.609668874,-2.411055276,-2.358333333,-4.608148148,2.446347942,2.265829146,2.483333333,2.42962963,65.38696809,69.11083123,66.57291667,76.29353234,6.7,5.9,2.3,3.1
6675,9000.0,8.917934783,7.435121951,9.203664921,5.119053708,4.353668478,4.389756098,4.327748691,4.161381074,57.70435967,55.30487805,50.47643979,53.26883117,3.4,2.8,2.8,0.6
6676,10000.0,13.00196687,11.94658824,11.13876652,9.703165939,2.135906433,2.376010101,2.820603015,2.523216445,65.84435262,57.02228412,58.74074074,63.31710709,97.1,29.5,29.5,44.5
6677,10000.0,24.42015707,25.14728682,24.81521739,25.91706161,3.752879581,3.50878553,3.173913043,3.484004739,66.36304063,68.12919897,67.78804348,74.22209026,62.2,41.3,41.0,298.0
6678,3920.0,3.099833611,4.193415638,5.282352941,8.095166163,4.024292845,4.591769547,4.314117647,4.449848943,76.12178388,72.44303797,67.75,81.89721254,6.4,1.8,1.8,24.9
6679,8927.0,12.16386861,10.26634845,11.54461538,9.676534296,5.063625303999999,4.581861575,5.232820513,4.935662651,48.9001218,45.07159905,37.24102564,40.31272727,119.8,4.6,1.6,1.6
6680,8759.0,12.94662999,12.74414169,14.28139535,17.74863014,3.780082988,4.021428571,2.262130178,3.348971193,29.55878285,30.4010989,38.42011834,31.31687243,2.1,0.8,0.8,0.3
6681,3285.0,20.78601399,21.57303371,20.56097561,15.601139600000002,1.748309859,1.585310734,1.846341463,1.781061693,43.31170663,43.51129944,46.85365854,50.16666667,6.8,3.8,3.8,8.2
6682,6600.0,17.35161744,17.79050279,17.27380952,13.93184979,2.850353607,2.658379888,2.767857143,3.148882682,43.39660057,43.96918768,48.0297619,46.31843575,11.5,8.7,7.4,6.6
6683,4500.0,16.5528914,17.30965909,17.65060241,16.32638889,3.172198582,3.0857142860000004,2.9060240960000003,2.955013928,43.31676136,41.26934097,39.29696970000001,42.63231198,5.4,1.3,1.3,8.2
6684,9800.0,17.82841069,18.22222222,17.35714286,13.13769124,2.8865819210000003,2.577222222,2.647619048,3.37849162,42.05374823,43.88055556,45.8452381,45.34497207,9.0,9.0,7.2,6.3
6685,172135.0,16.83798883,18.53351955,17.46987952,20.64623955,2.3513323980000003,2.337430168,2.451204819,1.750490884,46.73211781,43.1452514,44.9939759,43.44522472,4.4,1.3,0.5,6.8
6686,3130.0,21.27679426,22.06587112,20.81948718,14.55451264,2.296411483,2.273508353,2.373333333,2.376293622,47.00359281,46.76849642,48.87692308,56.76865672,3.4,3.4,3.4,61.3
6687,10800.0,16.91262136,17.98148148,16.6,14.10526316,2.233663366,2.314814815,2.428,3.207894737,55.5049505,53.57407407,57.08,55.31506849,23.6,2.8,2.8,30.5
6688,8599.1,24.7775974,24.21165644,23.48611111,21.59354839,4.393668831,4.576993865,4.540277778,4.7595469260000005,47.96247961,46.55521472,48.71527778,43.56957929,10.7,8.4,8.4,11.7
6689,3888.0,22.92987377,23.37640449,24.19642857,24.00531915,3.141432584,3.205070423,3.162275449,3.140957447,40.65337423,37.15492958,39.14371257,43.80053191,25.7,0.3,0.3,12.7
6690,4635.0,7.269356725,10.72141176,15.36597938,15.2744921,2.743214286,2.547268409,2.533854167,2.470731707,55.78985507,54.98550725,46.078125,62.46818727,20.0,10.6,1.0,78.7
6691,97271.0,8.995744681,11.98028169,15.68452381,17.26708075,1.628205128,1.159090909,1.063473054,1.365,53.28673324,52.42613636,45.38922156,60.6375,2.8,2.8,0.5,1.3
6692,19247.0,10.19525692,14.19545455,17.18238636,15.98745247,2.412415655,2.11890411,2.301176471,2.027541828,59.52054795,58.45706371,54.28235294,64.80859375,16.3,4.1,0.3,7.3
6693,141497.0,10.85424837,15.06684211,17.34505495,15.75274585,2.31352075,2.175471698,2.251704545,2.104539559,59.67391304,57.23705722,55.40340909,65.26509186,16.3,4.1,0.3,7.3
6694,61291.0,12.11551724,14.85393258,14.825301199999998,15.18439716,2.180483592,2.062781955,1.971084337,2.475,61.15706806,58.62121212,56.89090909,66.49814815,2.7,0.3,0.3,75.0
6695,93317.0,14.7452,15.95053191,16.19529412,14.765119199999996,2.214634146,2.262365591,2.140236686,2.090228426,58.7053206,58.92452829999999,56.19526627,72.38932292,5.8,2.0,0.3,18.2
6696,11032.0,19.85530086,19.84916201,21.07738095,23.18196995,2.961406026,2.499441341,2.451785714,2.757595993,37.74351585,43.81408451,44.85714286,34.42413793,4.3,4.3,2.8,3.3
6697,4030.0,19.50492264,20.49157303,20.39393939,21.58333333,2.846413502,2.802247191,3.026666667,2.8858333330000003,44.23229462,46.96296296,45.01851852,33.2,23.0,21.6,3.3,0.3
6698,8603.0,19.74859551,20.41011236,20.09638554,21.72916667,2.8573033710000004,2.7530898880000003,3.146385542,2.700694444,43.31400283,46.44159544,39.86503067,37.25,23.0,21.6,3.3,0.6
6699,12457.0,22.92033708,25.15022422,26.77358491,20.78473804,3.289028571,3.346681922,2.8844660189999995,3.138799076,37.304,32.54004577,31.96116505,37.31764706,24.4,1.6,1.6,22.0
6700,81220.0,21.69198423,21.60282051,20.86918919,16.40901961,2.958465608,2.83012987,2.87431694,3.149019608,40.98280423,43.83636364,42.39344262,45.89411765,9.3,9.0,4.4,19.1
6701,13348.4,25.97509628,27.42173913,28.59547511,26.52731959,3.154675325,3.0590123460000003,3.497641509,3.281666667,24.34454913,24.83464567,30.66666667,46.21428571,1.6,0.3,0.3,0.3
6702,4500.0,24.6026764,25.9108642,26.200529100000004,24.88256579,4.606326033999999,3.826666667,3.326455026,4.3108552630000005,20.69708029,24.18271605,30.58201058,33.51315789,5.0,5.0,5.0,8.2
6703,32860.0,24.50474453,26.00566502,25.79259259,25.21657941,4.603527981,3.869704433,3.526984127,4.012565445,21.69951338,25.47044335,33.95238095,37.7793345,6.0,6.0,6.0,32.0
6704,33838.0,24.50416667,25.97506925,26.07738095,25.32727273,3.210013908,2.9063711910000003,3.131547619,2.973669468,37.60306407,35.06388889,34.33532934,39.34313725,2.3,0.5,0.5,2.8
6705,8390.0,23.39329268,23.85672515,23.37419355,23.57446809,4.490091463,5.168128655,5.467096774,4.80212766,43.44753086,41.52923977,41.8,44.06382979,7.6,0.3,0.3,5.8
6706,36700.0,19.85530086,19.84916201,21.07738095,21.23275862,2.961406026,2.499441341,2.451785714,2.883189655,37.74351585,43.81408451,44.85714286,36.88793103,4.3,4.3,2.8,0.3
6707,23220.0,21.73735955,22.22253521,22.83030303,23.96335079,3.050983146,2.930704225,2.89030303,3.239632546,45.03858025,44.58383234,48.11515152,36.58005249,28.2,25.4,16.0,0.3
6708,3351.0,17.61009818,17.90304709,17.71597633,12.72423398,2.936005626,2.790858726,3.002366864,3.36372549,41.31126761,41.35180055,35.18343195,47.56162465,9.0,7.7,0.3,6.6
6709,42212.0,9.967048711,11.93948127,17.05063291,16.91860465,2.986532951,2.396253602,3.290506329,2.484156977,61.70090634,63.76190476,69.06870229,66.336,157.2,97.1,97.1,46.1
6710,5000.0,28.47375887,28.4902507,29.41071429,25.47412587,2.070070922,1.988857939,2.057738095,2.110769231,64.07753165,62.97852761,61.82822086,65.09090909,19.6,13.2,0.5,63.6
6711,4000.0,3.456962025,1.204878049,4.162303665,5.12745098,6.406911765,5.827423822999999,7.378698225,6.9145975439999985,61.64489796,67.70124481,63.41007194,55.61962134,40.7,14.5,1.8,121.2
6712,3200.0,2.144215686,5.599369747999999,4.979411765,7.308902692,5.999901865,5.712210526000002,5.649509804,5.910248447000001,72.11202467,65.78539823,59.89162562,68.07667732,53.1,4.0,1.6,117.5
6713,3920.0,26.92329149,28.31564246,28.98224852,25.49908257,3.47322239,3.234441088,2.999358974,3.389243028,28.48260212,26.3081571,29.25,32.59163347,13.3,8.9,8.9,1.3
6714,3860.0,13.93410553,15.37761194,14.96,7.240763547,1.330670103,1.214962594,1.2908108109999998,2.311358025,70.2361516,70.47147147,64.01242236,70.71818182,26.7,17.3,2.8,48.4
6715,14000.0,25.48457584,26.25322997,26.48351648,27.37745098,4.207610147,3.623450135,3.323163842,3.899874372,69.92827586,73.36467236,73.09036145,76.52994792,63.6,63.1,34.4,180.4
6716,3200.0,18.23243243,17.3557423,18.06626506,21.075,3.450632911,3.382404692,3.100628931,3.839054054,68.90303907,69.38757396,71.27044025,70.98039216,9.8,9.2,2.3,17.2
6717,4100.0,12.42800659,15.39972222,15.94583333,17.46916667,2.703488372,2.745505618,2.73452381,2.641666667,67.50877193,68.30847458,67.47887324,67.32980333,21.5,0.9,0.6,10.0
6718,4000.0,23.51983945,24.13632184,24.42128713,23.64002242,3.948439306,3.626096998,3.55990099,4.1357466060000005,71.40924855,72.52655889,69.26732673,70.0625,14.8,14.8,1.6,165.3
6719,71000.0,17.62803298,19.805238100000004,20.67360406,16.96277974,2.4297164,2.406733167,2.394736842,2.463513514,56.24773022,52.16624041,47.65263158,47.83146067,38.4,12.4,0.5,13.5
6720,3260.0,11.50704225,12.24293785,12.52121212,13.51578947,3.84550173,3.395652174,3.065384615,4.036666667,70.27797203,74.50740741,76.40944882,73.40692641,1.3,1.3,0.8,14.7
6721,3281.0,19.7535014,23.12672176,24.66081871,22.472,5.053648068999999,4.543417367,4.447647059,4.368032787,41.44683908,36.55742297,40.74705882,55.81767956,2.3,0.3,0.3,4.9
6722,4506.0,20.95403509,21.52337963,21.44174757,21.25029586,5.022576832,4.543735225,3.7335,3.64702381,27.19621749,33.53191489,39.98,40.15662651,15.4,14.8,7.2,20.4
6723,9601.0,15.64228504,18.63900709,19.6174359,24.25818182,3.496650718,3.181927711,2.826455026,3.186792453,45.49162679,42.59277108,48.8042328,46.39622642,21.3,14.2,9.1,2.0
6724,3734.7,21.31133429,24.13994169,23.70779221,21.26086957,4.034748428,3.732247557,3.681884058,3.964102564,31.37322835,34.04575163,41.52554745,44.79487179,5.4,3.6,3.3,4.1
6725,3798.0,23.10746812,23.3964497,22.85542169,26.27083333,4.291767068,4.192810458,4.28961039,5.695238095,49.76578411,44.25,51.96710526,35.47619048,2.0,2.0,2.0,0.8
6726,3290.0,18.87906372,18.73891626,18.57512953,17.54583333,3.631325301,2.894779116,2.902439024,3.507692308,49.30737705,59.85355649,61.60526316,36.83974359,57.0,47.8,43.2,0.6
6727,4134.0,24.21358025,25.34246575,25.56435644,26.61714976,4.17577548,3.351190476,2.95862069,3.704173107,74.14197531,79.1086262,79.27272727,74.87735849,48.8,1.3,1.3,71.0
6728,3239.0,22.91374269,23.51197605,20.88194444,22.2877292,3.019897084,3.005734767,3.08976378,2.928525122,41.40137221,46.34408602,54.35433071,43.48943089,30.0,21.4,20.6,16.4
6729,9008.6,26.6319545,26.94654472,26.11558442,26.49519136,3.104491979,3.075583864,3.000452489,3.796374622,78.99673203,78.22698073,80.1369863,81.62122789,246.4,181.9,115.3,508.4
6730,3500.0,11.44011142,12.03333333,12.28571429,14.83971631,5.844134078,5.647632312000001,4.9226190480000005,4.486498516,39.05049088,39.16480447,41.89820359,53.88704819,3.0,3.0,3.0,66.0
6731,3600.0,23.9815864,23.4929972,24.03571429,16.39416058,4.974849398,4.8863636360000005,5.095512821,5.205792683,49.16918429,44.60365854,43.67532468,56.25562701,4.7,4.7,3.6,11.9
6732,3200.0,11.62069364,11.27477064,12.97948718,9.496311475,2.108899876,2.254126214,2.387700535,3.142231947,63.12060302,67.74752475,73.57222222,72.50996483,49.3,49.3,42.7,259.2
6733,10119.0,16.31460674,18.04237288,20.40361446,20.36350778,2.071629213,1.84519774,1.653012048,3.366195191,67.83922261,67.93822394,63.21428571,68.06745363,11.0,0.3,0.3,31.0
6734,12000.0,26.15508685,26.99224806,27.61290323,27.34,3.763513514,3.638333333,3.669135802,3.93287037,66.88006231,63.58983051,64.48407643,73.89671362,149.7,24.7,24.4,106.9
6735,5000.0,26.88242424,27.90180879,28.62983425,27.01472393,3.730792683,3.62254902,3.506521739,3.945362319,68.00949367,63.5282392,68.00724638,76.365243,150.7,25.4,14.5,154.7
6736,14700.0,25.8779473,27.06182796,27.15425532,27.65441176,4.463492063,4.219230769,3.738356164,3.938304094,71.27910686,78.26537217,77.40689655,75.79228487,1.6,0.3,0.3,36.8
6737,25000.0,26.82666667,27.69035533,28.57837838,27.02460025,3.722775264,3.68392283,3.518055556,3.935558781,67.66040689,63.23202614,68.73758865,76.19469027,150.7,25.4,19.6,154.7
6738,40000.0,24.16144068,26.00854701,23.775,24.72680412,3.488786482,3.193670886,3.2836879430000003,5.225668449,37.58371736,40.68987342,56.14184397,27.40641711,18.8,14.5,14.5,4.3
6739,4850.0,10.91505525,9.67804878,6.5346820810000015,14.57866667,2.718922652,2.737398374,3.309248555,2.544594595,60.15062762,52.43206522,48.10982659,55.95774648,21.0,5.8,5.3,1.3
6740,3186.0,10.80906949,9.487971697999999,8.892346939,12.37294118,3.775598086,3.916507177,4.647179487,3.107142857,67.23602484,63.00992556,61.06842105,56.3190184,36.2,20.4,5.6,4.1
6741,4348.0,24.88541667,24.80872151,24.99779736,24.79553265,3.180257937,3.2105054510000004,3.103524229,3.204982818,34.80545906,38.25470763,35.27092511,37.07731959,104.2,50.8,50.8,76.2
6742,5859.0,21.96897507,24.171875,24.45708155,21.03154263,3.019124169,3.069385475,2.634408602,3.324309665,34.89578714,31.12402235,32.5655914,44.4112426,461.8,198.4,198.4,520.2
6743,69900.0,20.33913043,19.34005764,21.13580247,23.42727273,5.853924419,4.997398844,3.580864198,5.264090909,54.42790698,56.61165049,57.51655629,46.26388889,10.7,6.1,0.8,0.5
6744,3400.0,16.82309942,19.46760563,19.54601227,17.83866279,3.616374269,3.593239437,3.346625767,3.527761628,45.26686217,42.87605634,45.92638037,49.98071217,1.0,1.0,1.0,15.3
6745,17056.0,22.64347826,23.63688761,24.39130435,20.01971831,2.977101449,2.82795389,2.9981366460000003,2.91438646,30.60724638,32.31123919,28.0621118,42.07052186,3.1,0.3,0.3,36.3
6746,12443.0,19.56868538,17.72372372,16.11688312,16.23569024,3.168833087,3.514714715,3.534415584,3.0164983160000003,48.10244648,49.41346154,45.92156863,56.35836177,76.8,39.9,3.8,49.2
6747,10420.7,19.39520697,21.77417219,24.37400881,23.85192698,4.391285403,3.663576159,4.153303965,4.195334686,61.64293538,63.49665924,65.56502242,59.90356394,77.8,54.8,18.2,72.6
6748,3200.0,22.61661808,25.845238100000003,28.26530612,26.30519481,5.204810496,5.199702381,5.91292517,6.18961039,52.60932945,50.43452381,39.79591837,63.2745098,28.3,25.9,7.3,28.9
6749,15732.2,22.99562044,26.2797619,28.30136986,25.63461538,5.312992701000001,5.364583333,6.364383562,5.499679487000001,52.08321168,50.60416667,42.62328767,60.85483871,28.3,21.6,7.3,28.9
6750,14223.8,21.14305949,23.35174419,26.65680473,31.20833333,4.931161473,4.712790698,4.5899408280000005,6.8375,54.60056657,54.69767442,55.29585799,34.5625,30.7,20.2,14.3,4.8
6751,3707.5,3.052197802,8.322751323,13.99411765,10.71428571,4.386657497,4.774535809,4.552662722,7.736734694,65.49090909,58.41734417,52.8447205,52.02040816,10.2,7.6,4.3,0.5
6752,128983.1,11.22642413,14.23727185,11.38617886,13.93198992,1.540306367,1.596926033,1.651422764,1.503778338,48.16192771,46.15028902,59.94887526,56.31838791,1.3,1.3,1.3,3.3
6753,25734.0,11.51534036,13.81039461,11.86558045,13.84247609,1.50316395,1.538113571,1.5975560080000002,1.559386009,47.98841699,48.45849421,63.8954918,56.55359839,1.8,1.8,1.8,2.8
6754,39862.0,12.12920269,13.08245446,11.85360825,14.03528226,1.421469741,1.4472674980000002,1.098350515,1.682711694,47.6803675,54.05480769,68.35062241,55.87953629,4.3,4.3,3.0,0.3
6755,50811.0,12.86775632,12.55847953,14.73717949,14.66089466,2.315304606,2.24122807,1.43525641,2.045743146,68.63410853,76.67924528,74.89726027,68.28067485,17.4,12.8,4.1,31.9
6756,23909.0,12.399117,13.80284464,16.8539604,13.61785323,2.616225166,2.286870897,1.93960396,2.11875,68.02787456,68.22580645,66.62686567,67.12960761,70.0,16.7,7.4,85.5
6757,8000.0,15.12798875,15.94150418,14.93975904,16.91,6.584388186,6.637604457,7.903012048,7.026,37.38848921,38.48022599,41.94578313,50.79120879,4.1,4.1,3.8,9.4
6758,3906.0,22.34620887,21.28405797,20.1,20.88095238,2.844635193,2.89826087,2.86375,2.48452381,37.2074392,44.82898551,45.6625,43.48809524,27.8,27.8,18.4,5.8
6759,3561.0,15.68652482,15.36931818,14.31288344,11.80681818,3.71177305,3.750568182,3.785889571,3.305823864,42.39630682,40.80965909,44.95092025,53.35923754,1.3,0.3,0.3,18.4
6760,8260.0,15.20818966,16.50226131,19.22872928,19.7388309,6.0064655170000005,5.942713567999999,5.061325967,5.986192469,31.83959538,36.81218274,30.14364641,39.0,6.4,5.6,0.3,0.6
6761,9140.0,11.80769231,16.38461538,16.38461538,17.42307692,2.759615385,2.730769231,2.730769231,2.196153846,68.03846154,61.53846154,61.53846154,50.11538462,24.6,3.8,3.8,1.0
6762,3600.0,16.95419847,15.17574021,15.2751004,14.21978022,3.1370229010000004,3.597994269,3.606626506000001,3.38050645,47.125,43.80897803,42.59638554,43.26676245,8.5,1.0,1.0,54.9
6763,5495.0,18.26557864,17.98417409,18.09090909,13.01763584,3.0404055389999995,2.764391691,3.052727273,2.9353670160000003,43.37042532,46.65281899,48.9959596,50.4654268,516.6,262.3,261.5,268.3
6764,4277.0,20.44492754,21.40233236,21.88679245,15.01619614,5.608284884,4.499707602,5.249685535,5.310698366,53.63467492,52.89180328,48.4,53.14479638,11.2,4.1,0.8,4.6
6765,6815.0,17.20605061,17.73206751,19.51881188,23.72751142,7.208690869,7.11814346,5.292574257,6.725942857000001,47.45191194,53.12616822,46.8019802,48.60693642,3.2,1.6,1.6,43.2
6766,6275.0,15.82933985,16.54397163,19.82397661,22.89427083,5.427383862999999,4.992671395,4.3690058480000005,5.553645832999999,37.37182741,41.9079602,30.25146199,38.47066493,3.2,2.9,0.3,25.9
6767,4200.0,2.7201312910000004,2.494456763,-3.706161137,9.007341491,6.35837897,6.762084257000001,7.226066351,7.0052280310000015,49.12655367,44.5631929,44.34597156,41.81548975,10.6,1.0,1.0,21.8
6768,15000.0,13.28798186,14.92180095,16.18617021,22.8168643,6.526901249,6.590498812000001,4.985106383,6.06798419,56.51439791,54.84816754,53.17514124,49.41899441,14.3,14.0,6.9,57.2
6769,4200.0,26.96891192,28.26956522,28.32704403,27.02099738,2.486917098,2.882608696,2.959748428,2.619553806,79.40379404,75.77485379999997,76.34591195,79.43929059,209.9,11.7,4.8,95.8
6770,4028.0,27.65606936,28.16860465,28.65359477,27.40625,2.575433526,2.686627907,3.707843137,2.286079545,77.60465116,76.17670683,76.23140496,79.3904,124.3,6.1,5.8,56.9
6771,5038.0,11.72938689,12.04803493,12.81512605,15.71364653,5.674841438,6.005240175,6.181512605,5.144519016,34.48140044,33.94690265,38.30769231,37.08390023,4.8,4.8,2.8,20.9
6772,6355.0,11.20865747,10.63596059,11.73015873,14.494067800000002,5.517440402,5.205665025,5.511111111,4.957506053,41.13867684,42.45885287,42.33510638,45.05432099,2.1,2.1,1.5,27.8
